DataID,Sensor/Actuator Name,Sensor/Actuator Type,Sensor Location,Date of Read,Sensor/Actuator Value
426,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,8
427,heater,heater,Hydroponics farm,06/12/2020 11:21,0
428,ldr,ldr,Hydroponics farm,06/12/2020 11:21,872
429,pump,pump,Hydroponics farm,06/12/2020 11:21,1
430,temp2,temp2,Hydroponics farm,06/12/2020 11:21,27
431,temp1,temp1,Hydroponics farm,06/12/2020 11:21,36
432,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,42
433,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,30
434,temp2,temp2,Hydroponics farm,06/12/2020 11:21,29
435,temp1,temp1,Hydroponics farm,06/12/2020 11:21,31
436,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,85
437,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,10
438,temp2,temp2,Hydroponics farm,06/12/2020 11:21,28
439,temp1,temp1,Hydroponics farm,06/12/2020 11:21,33
440,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,53
441,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,29
442,ldr,ldr,Hydroponics farm,06/12/2020 11:21,359
443,temp2,temp2,Hydroponics farm,06/12/2020 11:21,26
444,temp1,temp1,Hydroponics farm,06/12/2020 11:21,35
445,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,95
446,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,48
447,temp2,temp2,Hydroponics farm,06/12/2020 11:21,27
448,temp1,temp1,Hydroponics farm,06/12/2020 11:21,40
449,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,100
450,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,9
451,heater,heater,Hydroponics farm,06/12/2020 11:21,1
452,pump,pump,Hydroponics farm,06/12/2020 11:21,0
453,temp2,temp2,Hydroponics farm,06/12/2020 11:21,28
454,temp1,temp1,Hydroponics farm,06/12/2020 11:21,39
455,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,79
456,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,32
457,ldr,ldr,Hydroponics farm,06/12/2020 11:21,732
458,temp2,temp2,Hydroponics farm,06/12/2020 11:21,20
459,temp1,temp1,Hydroponics farm,06/12/2020 11:21,37
460,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,56
461,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,34
462,temp2,temp2,Hydroponics farm,06/12/2020 11:21,25
463,temp1,temp1,Hydroponics farm,06/12/2020 11:21,38
464,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,69
465,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,46
466,temp2,temp2,Hydroponics farm,06/12/2020 11:21,28
467,temp1,temp1,Hydroponics farm,06/12/2020 11:21,30
468,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,49
469,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,42
470,ldr,ldr,Hydroponics farm,06/12/2020 11:21,362
471,temp2,temp2,Hydroponics farm,06/12/2020 11:21,30
472,temp1,temp1,Hydroponics farm,06/12/2020 11:21,32
473,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,67
474,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,34
475,heater,heater,Hydroponics farm,06/12/2020 11:21,0
476,pump,pump,Hydroponics farm,06/12/2020 11:21,0
477,temp2,temp2,Hydroponics farm,06/12/2020 11:21,22
478,temp1,temp1,Hydroponics farm,06/12/2020 11:21,35
479,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,97
480,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,33
481,temp2,temp2,Hydroponics farm,06/12/2020 11:21,28
482,temp1,temp1,Hydroponics farm,06/12/2020 11:21,37
483,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,96
484,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,37
485,ldr,ldr,Hydroponics farm,06/12/2020 11:21,746
486,temp2,temp2,Hydroponics farm,06/12/2020 11:21,24
487,temp1,temp1,Hydroponics farm,06/12/2020 11:21,35
488,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,57
489,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,18
490,temp2,temp2,Hydroponics farm,06/12/2020 11:21,27
491,temp1,temp1,Hydroponics farm,06/12/2020 11:21,40
492,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,97
493,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,37
494,temp2,temp2,Hydroponics farm,06/12/2020 11:21,27
495,temp1,temp1,Hydroponics farm,06/12/2020 11:21,33
496,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,65
497,humidity1,humidity1,Hydroponics farm,06/12/2020 11:21,24
498,heater,heater,Hydroponics farm,06/12/2020 11:21,1
499,ldr,ldr,Hydroponics farm,06/12/2020 11:21,262
500,pump,pump,Hydroponics farm,06/12/2020 11:21,1
501,temp2,temp2,Hydroponics farm,06/12/2020 11:21,21
502,temp1,temp1,Hydroponics farm,06/12/2020 11:21,40
503,humidity2,humidity2,Hydroponics farm,06/12/2020 11:21,61
504,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,48
505,temp2,temp2,Hydroponics farm,06/12/2020 11:22,25
506,temp1,temp1,Hydroponics farm,06/12/2020 11:22,30
507,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,69
508,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,41
509,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
510,temp1,temp1,Hydroponics farm,06/12/2020 11:22,31
511,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,88
512,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,58
513,ldr,ldr,Hydroponics farm,06/12/2020 11:22,242
514,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
515,temp1,temp1,Hydroponics farm,06/12/2020 11:22,31
516,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,57
517,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,33
518,temp2,temp2,Hydroponics farm,06/12/2020 11:22,21
519,temp1,temp1,Hydroponics farm,06/12/2020 11:22,37
520,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,7
521,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,88
522,heater,heater,Hydroponics farm,06/12/2020 11:22,1
523,pump,pump,Hydroponics farm,06/12/2020 11:22,1
524,temp2,temp2,Hydroponics farm,06/12/2020 11:22,25
525,temp1,temp1,Hydroponics farm,06/12/2020 11:22,38
526,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,45
527,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,84
528,ldr,ldr,Hydroponics farm,06/12/2020 11:22,625
529,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
530,temp1,temp1,Hydroponics farm,06/12/2020 11:22,30
531,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,60
532,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,88
533,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
534,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
535,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,5
536,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,55
537,temp2,temp2,Hydroponics farm,06/12/2020 11:22,21
538,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
539,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,53
540,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,41
541,ldr,ldr,Hydroponics farm,06/12/2020 11:22,821
542,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
543,temp1,temp1,Hydroponics farm,06/12/2020 11:22,32
544,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,43
545,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,60
546,heater,heater,Hydroponics farm,06/12/2020 11:22,0
547,pump,pump,Hydroponics farm,06/12/2020 11:22,1
548,temp2,temp2,Hydroponics farm,06/12/2020 11:22,30
549,temp1,temp1,Hydroponics farm,06/12/2020 11:22,32
550,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,30
551,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,88
552,temp2,temp2,Hydroponics farm,06/12/2020 11:22,29
553,temp1,temp1,Hydroponics farm,06/12/2020 11:22,35
554,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,47
555,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,58
556,ldr,ldr,Hydroponics farm,06/12/2020 11:22,845
557,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
558,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
559,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,37
560,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,53
561,temp2,temp2,Hydroponics farm,06/12/2020 11:22,30
562,temp1,temp1,Hydroponics farm,06/12/2020 11:22,33
563,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,7
564,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,72
565,temp2,temp2,Hydroponics farm,06/12/2020 11:22,24
566,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
567,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,16
568,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,97
569,heater,heater,Hydroponics farm,06/12/2020 11:22,0
570,ldr,ldr,Hydroponics farm,06/12/2020 11:22,265
571,pump,pump,Hydroponics farm,06/12/2020 11:22,0
572,temp2,temp2,Hydroponics farm,06/12/2020 11:22,26
573,temp1,temp1,Hydroponics farm,06/12/2020 11:22,37
574,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,32
575,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,46
576,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
577,temp1,temp1,Hydroponics farm,06/12/2020 11:22,37
578,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,26
579,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,63
580,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
581,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
582,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,12
583,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,91
584,ldr,ldr,Hydroponics farm,06/12/2020 11:22,772
585,temp2,temp2,Hydroponics farm,06/12/2020 11:22,24
586,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
587,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,46
588,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,49
589,temp2,temp2,Hydroponics farm,06/12/2020 11:22,26
590,temp1,temp1,Hydroponics farm,06/12/2020 11:22,31
591,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,53
592,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,99
593,heater,heater,Hydroponics farm,06/12/2020 11:22,0
594,pump,pump,Hydroponics farm,06/12/2020 11:22,1
595,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
596,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
597,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,20
598,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,76
599,ldr,ldr,Hydroponics farm,06/12/2020 11:22,785
600,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
601,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
602,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,5
603,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,71
604,temp2,temp2,Hydroponics farm,06/12/2020 11:22,24
605,temp1,temp1,Hydroponics farm,06/12/2020 11:22,31
606,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,53
607,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,65
608,temp2,temp2,Hydroponics farm,06/12/2020 11:22,30
609,temp1,temp1,Hydroponics farm,06/12/2020 11:22,30
610,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,35
611,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,64
612,ldr,ldr,Hydroponics farm,06/12/2020 11:22,284
613,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
614,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
615,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,18
616,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,65
617,heater,heater,Hydroponics farm,06/12/2020 11:22,1
618,pump,pump,Hydroponics farm,06/12/2020 11:22,0
619,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
620,temp1,temp1,Hydroponics farm,06/12/2020 11:22,33
621,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,47
622,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,83
623,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
624,temp1,temp1,Hydroponics farm,06/12/2020 11:22,37
625,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,33
626,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,85
627,ldr,ldr,Hydroponics farm,06/12/2020 11:22,755
628,temp2,temp2,Hydroponics farm,06/12/2020 11:22,29
629,temp1,temp1,Hydroponics farm,06/12/2020 11:22,33
630,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,6
631,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,86
632,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
633,temp1,temp1,Hydroponics farm,06/12/2020 11:22,30
634,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,46
635,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,92
636,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
637,temp1,temp1,Hydroponics farm,06/12/2020 11:22,32
638,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,47
639,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,71
640,heater,heater,Hydroponics farm,06/12/2020 11:22,1
641,pump,pump,Hydroponics farm,06/12/2020 11:22,0
642,ldr,ldr,Hydroponics farm,06/12/2020 11:22,44
643,temp2,temp2,Hydroponics farm,06/12/2020 11:22,29
644,temp1,temp1,Hydroponics farm,06/12/2020 11:22,33
645,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,16
646,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,70
647,temp2,temp2,Hydroponics farm,06/12/2020 11:22,29
648,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
649,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,56
650,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,57
651,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
652,temp1,temp1,Hydroponics farm,06/12/2020 11:22,30
653,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,9
654,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,53
655,ldr,ldr,Hydroponics farm,06/12/2020 11:22,16
656,temp2,temp2,Hydroponics farm,06/12/2020 11:22,23
657,temp1,temp1,Hydroponics farm,06/12/2020 11:22,36
658,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,56
659,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,77
660,temp2,temp2,Hydroponics farm,06/12/2020 11:22,25
661,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
662,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,35
663,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,98
664,heater,heater,Hydroponics farm,06/12/2020 11:22,0
665,pump,pump,Hydroponics farm,06/12/2020 11:22,1
666,temp2,temp2,Hydroponics farm,06/12/2020 11:22,25
667,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
668,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,34
669,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,59
670,ldr,ldr,Hydroponics farm,06/12/2020 11:22,850
671,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
672,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
673,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,37
674,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,81
675,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
676,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
677,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,28
678,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,59
679,temp2,temp2,Hydroponics farm,06/12/2020 11:22,24
680,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
681,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,55
682,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,95
683,ldr,ldr,Hydroponics farm,06/12/2020 11:22,771
684,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
685,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
686,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,12
687,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,100
688,heater,heater,Hydroponics farm,06/12/2020 11:22,0
689,pump,pump,Hydroponics farm,06/12/2020 11:22,1
690,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
691,temp1,temp1,Hydroponics farm,06/12/2020 11:22,32
692,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,42
693,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,80
694,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
695,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
696,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,9
697,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,69
698,ldr,ldr,Hydroponics farm,06/12/2020 11:22,153
699,temp2,temp2,Hydroponics farm,06/12/2020 11:22,24
700,temp1,temp1,Hydroponics farm,06/12/2020 11:22,36
701,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,16
702,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,96
703,temp2,temp2,Hydroponics farm,06/12/2020 11:22,25
704,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
705,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,19
706,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,47
707,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
708,temp1,temp1,Hydroponics farm,06/12/2020 11:22,30
709,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,42
710,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,56
711,heater,heater,Hydroponics farm,06/12/2020 11:22,0
712,pump,pump,Hydroponics farm,06/12/2020 11:22,0
713,ldr,ldr,Hydroponics farm,06/12/2020 11:22,247
714,temp2,temp2,Hydroponics farm,06/12/2020 11:22,30
715,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
716,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,9
717,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,85
718,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
719,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
720,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,21
721,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,48
722,temp2,temp2,Hydroponics farm,06/12/2020 11:22,22
723,temp1,temp1,Hydroponics farm,06/12/2020 11:22,36
724,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,25
725,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,93
726,ldr,ldr,Hydroponics farm,06/12/2020 11:22,770
727,temp2,temp2,Hydroponics farm,06/12/2020 11:22,21
728,temp1,temp1,Hydroponics farm,06/12/2020 11:22,38
729,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,44
730,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,95
731,temp2,temp2,Hydroponics farm,06/12/2020 11:22,30
732,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
733,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,33
734,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,97
735,heater,heater,Hydroponics farm,06/12/2020 11:22,1
736,pump,pump,Hydroponics farm,06/12/2020 11:22,1
737,temp2,temp2,Hydroponics farm,06/12/2020 11:22,28
738,temp1,temp1,Hydroponics farm,06/12/2020 11:22,40
739,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,25
740,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,79
741,ldr,ldr,Hydroponics farm,06/12/2020 11:22,720
742,temp2,temp2,Hydroponics farm,06/12/2020 11:22,21
743,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
744,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,34
745,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,43
746,temp2,temp2,Hydroponics farm,06/12/2020 11:22,25
747,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
748,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,22
749,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,72
750,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
751,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
752,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,56
753,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,72
754,ldr,ldr,Hydroponics farm,06/12/2020 11:22,187
755,temp2,temp2,Hydroponics farm,06/12/2020 11:22,30
756,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
757,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,43
758,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,54
759,heater,heater,Hydroponics farm,06/12/2020 11:22,0
760,pump,pump,Hydroponics farm,06/12/2020 11:22,1
761,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
762,temp1,temp1,Hydroponics farm,06/12/2020 11:22,37
763,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,55
764,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,95
765,temp2,temp2,Hydroponics farm,06/12/2020 11:22,26
766,temp1,temp1,Hydroponics farm,06/12/2020 11:22,39
767,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,23
768,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,61
769,ldr,ldr,Hydroponics farm,06/12/2020 11:22,870
770,temp2,temp2,Hydroponics farm,06/12/2020 11:22,23
771,temp1,temp1,Hydroponics farm,06/12/2020 11:22,33
772,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,48
773,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,92
774,temp2,temp2,Hydroponics farm,06/12/2020 11:22,20
775,temp1,temp1,Hydroponics farm,06/12/2020 11:22,38
776,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,57
777,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,49
778,temp2,temp2,Hydroponics farm,06/12/2020 11:22,27
779,temp1,temp1,Hydroponics farm,06/12/2020 11:22,34
780,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,15
781,humidity2,humidity2,Hydroponics farm,06/12/2020 11:22,58
782,heater,heater,Hydroponics farm,06/12/2020 11:22,1
783,pump,pump,Hydroponics farm,06/12/2020 11:22,1
784,ldr,ldr,Hydroponics farm,06/12/2020 11:22,364
785,temp2,temp2,Hydroponics farm,06/12/2020 11:22,29
786,temp1,temp1,Hydroponics farm,06/12/2020 11:22,36
787,humidity1,humidity1,Hydroponics farm,06/12/2020 11:22,17
788,humidity2,humidity2,Hydroponics farm,06/12/2020 11:23,85
789,temp2,temp2,Hydroponics farm,06/12/2020 11:23,23
790,temp1,temp1,Hydroponics farm,06/12/2020 11:23,32
